ev_workplace_charging,CHADEMO,J1772,J1772COMBO,NEMA515,NEMA520,TESLA,status_code_E,status_code_P,status_code_T,access_code_cleaned,ev_network_encoded,longitude,latitude,station_region_encoded,station_subregion_encoded,access_hours,ev_level2_evse_num
0.0,0,1,0,0,0,0,0,0,1,1,975,0.4080941914836558,0.6336346836638498,0.2219679633867277,0.23624235686492495,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3129239332789382,0.45287513704549553,0.2225400457665904,0.2367982212340189,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.060946771351524376,0.7757486238262246,0.2231121281464531,0.23735408560311283,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.48766756532944555,0.5746205616455597,0.2236842105263158,0.23790994997220677,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.35473977174379456,0.5922244752239791,0.2242562929061785,0.2384658143413007,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.39054972012775124,0.6351052166340168,0.2248283752860412,0.23902167871039465,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2649490377251311,0.4492037063966521,0.22540045766590389,0.2395775430794886,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.5305381392076356,0.7185563287654233,0.22597254004576658,0.24013340744858253,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4835445087136634,0.5740405180851056,0.22654462242562928,0.24068927181767646,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,975,0.48441868139391886,0.5845482931197097,0.22711670480549198,0.24124513618677043,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.2591237103773665,0.5503633033399069,0.22768878718535468,0.24180100055586437,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.22713422037369924,0.5998777823709105,0.22826086956521738,0.2423568649249583,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,181,0.44839330299046765,0.5888340797649718,0.2288329519450801,0.24291272929405225,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.47825464326405154,0.6106241105317949,0.2294050343249428,0.2434685936631462,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.4582868955039885,0.4493131794066443,0.2299771167048055,0.24402445803224013,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.47146174871889457,0.6041701047182855,0.2305491990846682,0.24458032240133407,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.3720513794370106,0.625246110031803,0.2311212814645309,0.245136186770428,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.21994284255552543,0.7935894566053889,0.2316933638443936,0.24569205113952194,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,11,0.21626185332078762,0.5887131692763177,0.2322654462242563,0.24624791550861588,1.0,0.01775147928994083
0.0,0,1,0,0,0,0,1,0,0,1,11,0.2809655747809927,0.41937966383616043,0.232837528604119,0.24680377987770982,1.0,0.023668639053254437
0.0,0,1,0,0,0,0,1,0,0,1,11,0.4772957928882988,0.5616766036570482,0.2334096109839817,0.24735964424680376,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,181,0.4811747784993088,0.476338307547266,0.2339816933638444,0.2479155086158977,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.426693398252894,0.5964743155077556,0.2345537757437071,0.24847137298499164,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.17649820371210012,0.7518688023162525,0.2351258581235698,0.2490272373540856,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.4912178022402145,0.5761254070516912,0.23569794050343248,0.24958310172317955,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.35209982005989104,0.710607281098909,0.23627002288329518,0.2501389660922735,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.33877055457662664,0.7528654968849224,0.23684210526315788,0.2506948304613674,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.2615905708895241,0.9145914450927464,0.2374141876430206,0.25125069483046136,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.383496566194907,0.5165328753984753,0.2379862700228833,0.2518065591995553,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.5818403700913279,0.6338552636093766,0.238558352402746,0.25236242356864924,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.4240658991712678,0.9133545634722964,0.2391304347826087,0.2529182879377432,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.4132495688286042,0.5559366232968372,0.2397025171624714,0.2534741523068371,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.33927239444861357,0.769319126895553,0.2402745995423341,0.25403001667593106,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.10096071826609432,0.8754131789164745,0.2408466819221968,0.254585881045025,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.20904557029805915,0.8084679824124166,0.2414187643020595,0.25514174541411894,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.2880672938626958,0.8817021582522244,0.2419908466819222,0.2556976097832129,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.13370732648854755,0.8873473709321331,0.2425629290617849,0.2562534741523068,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.12205044549182276,0.8064811289771825,0.2431350114416476,0.25680933852140075,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.38896823963784755,0.6450525552144271,0.2437070938215103,0.2573652028904947,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.41845600184296927,0.16029789730124833,0.244279176201373,0.25792106725958863,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.38844647560222256,0.44713025490872127,0.2448512585812357,0.25847693162868257,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.3066889153160446,0.7508541345668291,0.24542334096109839,0.2590327959977765,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.45106687670056544,0.5273870426438165,0.2459954233409611,0.25958866036687045,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.4941366922152497,0.4006646809025156,0.2465675057208238,0.2601445247359644,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.4932413501111057,0.5690276345823619,0.2471395881006865,0.2607003891050583,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,64,0.37449333474461355,0.6364711783707477,0.2477116704805492,0.2612562534741523,1.0,0.011834319526627219
0.0,0,1,0,0,0,0,1,0,0,1,383,0.4242352545622907,0.6037093377209644,0.2482837528604119,0.26181211784324626,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.395485931672539,0.6546453319564804,0.2488558352402746,0.2623679822123402,1.0,0.005917159763313609
1.0,0,1,0,0,0,0,1,0,0,0,92,0.24212590826167002,0.5766874774313919,0.0005720823798627002,0.26292384658143414,1.0,0.01775147928994083
0.0,0,1,0,0,0,0,1,0,0,1,92,0.44890635020450986,0.6460541515596674,0.0005720823798627002,0.2634797109505281,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.3901636894569833,0.6554051073243912,0.2494279176201373,0.264035575319622,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.47102715289923935,0.5571947459490971,0.25,0.26459143968871596,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.5704499747834575,0.6623590943477637,0.2505720823798627,0.2651473040578099,1.0,0.0029585798816568047
1.0,0,1,0,0,0,0,1,0,0,0,11,0.5008142756632594,0.5297670185597596,0.2511441647597254,0.26570316842690384,0.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,11,0.3310960157898819,0.5788377234188857,0.2517162471395881,0.2662590327959978,1.0,0.008875739644970414
0.0,0,1,0,0,0,0,1,0,0,1,64,0.3426121823807762,0.4714594059373596,0.2522883295194508,0.2668148971650917,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.5005099340634445,0.5859714422497078,0.2528604118993135,0.26737076153418565,1.0,0.0029585798816568047
0.0,0,0,0,0,0,1,1,0,0,1,6,0.5014015403868939,0.5448635100314831,0.2534324942791762,0.07115063924402446,1.0,0.0
0.0,0,1,0,0,0,0,1,0,0,1,975,0.5003891438213088,0.585159381265079,0.2540045766590389,0.2679266259032796,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.08828396914242376,0.9410414314494702,0.2545766590389016,0.26848249027237353,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.04362644683669714,0.7687831993242114,0.2551487414187643,0.26903835464146747,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.4744615806087893,0.5646029642676851,0.255720823798627,0.2695942190105614,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,1,0,1,181,0.3727026505363824,0.6334843625157944,0.2562929061784897,0.27015008337965535,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,181,0.2515500376690909,0.5523223800412751,0.2568649885583524,0.2707059477487493,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.5493017203269801,0.6617300330216338,0.2574370709382151,0.2712618121178432,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,181,0.4903710252849862,0.5820385835172814,0.2580091533180778,0.27181767648693717,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.31198251654637943,0.7465716157726092,0.2585812356979405,0.2723735408560311,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,92,0.24336867796944261,0.5965690831880437,0.006864988558352403,0.27292940522512504,0.0,0.01775147928994083
0.0,0,1,0,0,0,0,1,0,0,1,92,0.2491342328262931,0.6116551175364293,0.006864988558352403,0.273485269594219,0.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,92,0.2430660797339783,0.5888291779884085,0.006864988558352403,0.2740411339633129,0.0,0.011834319526627219
0.0,0,1,0,0,0,0,1,0,0,1,92,0.2406938589991512,0.6115603498561271,0.006864988558352403,0.27459699833240686,0.0,0.011834319526627219
0.0,0,1,0,0,0,0,1,0,0,1,975,0.26154574152130294,0.5943763551369727,0.25915331807780323,0.2751528627015008,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,383,0.43526950544486454,0.6513709452095782,0.2597254004576659,0.27570872707059474,1.0,0.0029585798816568047
0.0,0,0,1,0,0,0,1,0,0,1,5,0.5052792807376534,0.5942815874566705,0.2602974828375286,0.2762645914396887,1.0,0.0
0.0,0,1,0,0,0,0,1,0,0,1,181,0.49951870692174793,0.5775191455223165,0.2608695652173913,0.2768204558087827,1.0,0.07988165680473372
0.0,0,1,0,0,0,0,1,0,0,1,181,0.49951870692174793,0.5775191455223165,0.261441647597254,0.2773763201778766,1.0,0.05325443786982249
0.0,0,1,0,0,0,0,1,0,0,1,181,0.49951870692174793,0.5775191455223165,0.2620137299771167,0.27793218454697055,1.0,0.0650887573964497
0.0,0,1,0,0,0,0,1,0,0,1,34,0.32522461381364565,0.40427565630702844,0.2625858123569794,0.2784880489160645,1.0,0.05917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,383,0.4747803672272255,0.5534693957580075,0.2631578947368421,0.27904391328515843,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2652092971128468,0.5790550355133632,0.2637299771167048,0.27959977765425237,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4693049580035904,0.6034887577754446,0.2643020594965675,0.2801556420233463,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,975,0.07779887802053054,0.8967261034307512,0.2648741418764302,0.28071150639244025,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.07760586268514658,0.8968388442917998,0.2654462242562929,0.2812673707615342,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,975,0.07759963638400791,0.89678819260061,0.2660183066361556,0.2818232351306281,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,975,0.07719492680982398,0.896984263663299,0.2665903890160183,0.28237909949972206,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.07779265171936345,0.8966362375270265,0.267162471395881,0.282934963868816,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4741266056073812,0.5716876653328313,0.26773455377574373,0.28349082823790994,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4741079267039652,0.5716647903755216,0.2683066361556064,0.2840466926070039,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4740904930607712,0.5716370136416415,0.26887871853546913,0.2846025569760978,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.28618570565782875,0.5866723962988303,0.2694508009153318,0.28515842134519176,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2862467234090218,0.5867279497665905,0.2700228832951945,0.2857142857142857,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.28630400537949185,0.5867704318301676,0.2705949656750572,0.28627015008337964,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.28635008000796347,0.5868096460427168,0.2711670480549199,0.2868260144524736,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2863239295431299,0.5867933067874986,0.2717391304347826,0.2873818788215675,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.13616173439842782,0.770341964272589,0.2723112128146453,0.28793774319066145,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.13581555205496443,0.7701540628374985,0.272883295194508,0.2884936075597554,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.1361592438779553,0.7702962143579484,0.2734553775743707,0.28904947192884933,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.13615799861773326,0.7703942498892999,0.2740274599542334,0.28960533629794327,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.1361218860711233,0.7704334641018349,0.2745995423340961,0.2901612006670372,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.13610445242792935,0.7703386964215397,0.2751716247139588,0.29071706503613115,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.13611192398931848,0.770317455389744,0.2757437070938215,0.2912729294052251,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.13614305549501182,0.7702422948157164,0.27631578947368424,0.29182879377431903,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.13612686711203992,0.770341964272589,0.2768878718535469,0.29238465814341297,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.135860381423214,0.7700560273061612,0.27745995423340963,0.29294052251250696,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.13586162668343604,0.770000473838401,0.2780320366132723,0.2934963868816009,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.40306832120239733,0.6280924082918489,0.27860411899313503,0.29405225125069484,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.40262998960204754,0.6287508802773729,0.2791762013729977,0.2946081156197888,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4065425972392518,0.6281741045679752,0.2797482837528604,0.2951639799888827,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4685366324427491,0.5570362551734149,0.2803203661327231,0.29571984435797666,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,975,0.46859017863258146,0.5578499500835719,0.2808924485125858,0.2962757087270706,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4685802165507482,0.5570950764922245,0.2814645308924485,0.29683157309616454,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,975,0.46833614554600445,0.5572601029699911,0.2820366132723112,0.2973874374652585,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4686723658076346,0.5579806641253597,0.2826086956521739,0.2979433018343524,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.31285170818568986,0.4528898423752068,0.2831807780320366,0.29849916620344635,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.312683598054889,0.45282938713086907,0.2837528604118993,0.2990550305725403,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3125204689649763,0.4528636995668478,0.284324942791762,0.29961089494163423,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3125827319763914,0.45163498757400333,0.28489702517162474,0.30016675931072817,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3126163540025573,0.451711782073545,0.2854691075514874,0.3007226236798221,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3126213350434739,0.45170034459488306,0.28604118993135014,0.30127848804891605,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3125802414559473,0.45153041634056024,0.2866132723112128,0.30183435241801,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.31260639192072404,0.4514944699790675,0.28718535469107553,0.3023902167871039,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.31406583690824164,0.4510663814921969,0.2877574370709382,0.30294608115619787,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3140135359786598,0.4504128112832362,0.28832951945080093,0.3035019455252918,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3140733084696308,0.4507101857283047,0.2889016018306636,0.30405780989438574,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.38212802520405376,0.5682564217357822,0.2894736842105263,0.3046136742634797,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.38202217808463956,0.5682989037993735,0.290045766590389,0.3051695386325736,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3817942954628677,0.663873743307029,0.2906178489702517,0.30572540300166756,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.381745730313952,0.6585994317207025,0.2911899313501144,0.3062812673707615,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3989253404229771,0.6305122519905311,0.2917620137299771,0.30683713173985544,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.29515905086265093,0.45672303165076755,0.2923340961098398,0.3073929961089494,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2950955425910138,0.45670015669345787,0.2929061784897025,0.3079488604780433,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.49436208431654904,0.5762201747319935,0.29347826086956524,0.3085047248471373,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.48117851428000336,0.5694622587713241,0.2940503432494279,0.30906058921623125,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4801424577701141,0.5619968530594477,0.29462242562929064,0.3096164535853252,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4805720725488527,0.5751466856637677,0.2951945080091533,0.31017231795441913,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4805882609317962,0.5751303464085495,0.29576659038901604,0.31072818232351307,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4806069398352406,0.5751156410788525,0.2963386727688787,0.311284046692607,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.48054592208404756,0.5747480078363054,0.29691075514874143,0.31183991106170095,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.26988400400972523,0.45263985177027166,0.2974828375286041,0.3123957754307949,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2699064186938358,0.45258756615356077,0.29805491990846683,0.3129516397998888,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3326750057593415,0.5314996331837136,0.2986270022883295,0.31350750416898276,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.33272481616845084,0.5315078028113263,0.29919908466819223,0.3140633685380767,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.33262145956948075,0.5315094367368545,0.2997711670480549,0.31461923290717064,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2849765579761936,0.5794782222236776,0.3003432494279176,0.3151750972762646,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.050434284504603966,0.7812745599430073,0.3009153318077803,0.3157309616453585,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.05042930346368735,0.7813268455597182,0.301487414187643,0.31628682601445246,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.050352097329522394,0.7813382830383802,0.30205949656750575,0.3168426903835464,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.052308401148110306,0.781928130151968,0.3026315789473684,0.31739855475264034,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.05235198525608098,0.7818186571419687,0.30320366132723114,0.3179544191217343,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.05264960245062866,0.7814265150165909,0.3037757437070938,0.3185102834908282,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.1971495993375072,0.7475290961287442,0.30434782608695654,0.31906614785992216,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,975,0.14726073881286084,0.5693854642717611,0.3049199084668192,0.3196220122290161,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,975,0.14706647821728325,0.5686338585314559,0.30549199084668194,0.32017787659811003,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,975,0.1473080587015545,0.568661635265336,0.3060640732265446,0.320733740967204,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,975,0.14722089048558473,0.5687318940628003,0.30663615560640733,0.3212896053362979,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,975,0.1471922495003355,0.5685129480428017,0.30720823798627,0.32184546970539185,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,975,0.14713123174914244,0.5685685015105619,0.30778032036613273,0.3224013340744858,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,0,0,1,1,975,0.14718104215825178,0.5688936526895105,0.3083524027459954,0.32295719844357973,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,0,0,1,1,975,0.14742262264255146,0.5691158665605656,0.30892448512585813,0.32351306281267367,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.33071372089983697,0.614079863011689,0.3094965675057208,0.3240689271817676,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.33086190686697137,0.6141060058200409,0.3100686498855835,0.3246247915508616,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.33069130621566956,0.6140292113204993,0.31064073226544625,0.32518065591995554,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.33068134413389316,0.6140782290861608,0.3112128146453089,0.3257365202890495,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.3307660218293904,0.6141550235857096,0.31178489702517165,0.3262923846581434,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.33062406216333784,0.613947515044373,0.3123569794050343,0.32684824902723736,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.33065394840883755,0.614132148628407,0.31292906178489704,0.3274041133963313,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4734317504000103,0.567044048998163,0.3135011441647597,0.32795997776542524,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.47352514491714714,0.5671159417211413,0.31407322654462244,0.3285158421345192,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4794152257967994,0.5761237731261701,0.3146453089244851,0.3290717065036131,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.47928696399327464,0.5759963269354174,0.31521739130434784,0.32962757087270705,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.47630332048638024,0.5727137705609024,0.3157894736842105,0.330183435241801,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.47628962262385244,0.572627172508227,0.31636155606407323,0.33073929961089493,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.47638924344212796,0.573614063523749,0.3169336384439359,0.33129516397998887,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4768674233697823,0.5731778054092658,0.31750572082379863,0.3318510283490828,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.47653369362862463,0.573468644152257,0.3180778032036613,0.33240689271817675,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.47668437011623155,0.5733526354401803,0.31864988558352403,0.3329627570872707,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.4763830171409609,0.573599358194052,0.31922196796338675,0.33351862145636463,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.28362296010806176,0.5907196298178334,0.3197940503432494,0.33407448582545857,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.28376990081500253,0.5907653797324599,0.32036613272311215,0.3346303501945525,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.28380725862183454,0.5907964243173893,0.3209382151029748,0.33518621456364645,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.28379356075933515,0.590884656295593,0.32151029748283755,0.3357420789327404,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2838383901275563,0.5908242010512694,0.3220823798627002,0.3362979433018343,1.0,0.005917159763313609
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2840052549981351,0.5913045751548509,0.32265446224256294,0.33685380767092826,1.0,0.0029585798816568047
0.0,0,1,0,0,0,0,1,0,0,1,975,0.2839654066708306,0.5912751644954497,0.3232265446224256,0.3374096720400222,1.0,0.0029585798816568047
